Date,Tweet,Ticker,Score
2020-04-09,neutral rating reaffirmed hsbc,NKE,0.0367612652480602
2020-04-09,turning sneakers into protective equipment themotleyfool,NKE,-0.1056395471096038
2020-04-12,first informative pivot points close pivot point download free tradingview stockstowatch,NKE,0.8570573329925537
2020-04-19,given consensus recommendation brokerages,NKE,0.8764195442199707
2020-04-21,earnings expected quarter,NKE,0.4295730590820312
2020-04-22,long moderate sizing short term target positionopened,NKE,0.8918414115905762
2020-04-22,building massive digital advantage themotleyfool,NKE,0.5330945253372192
2020-04-22,zacks analysts expect sales billion jsxyfcaisp,NKE,0.1281695514917373
2020-04-23,goldman sachs group,NKE,0.1006875336170196
2020-04-24,offering online library free classes encourage customers during pandemic exercise home stay healthy inspired challenges sport situation djia,NKE,0.8842529058456421
2020-04-27,continuing play opened medium size short position thesis strong didn hold above resistance area close least pullback reasonable expect hard stop target positionopened,NKE,0.856879472732544
2020-04-28,btig research begins coverage,NKE,0.0471458658576011
2020-04-28,stopped short small loss small loss loss positionclosed,NKE,-1.0664180517196655
2020-04-28,continuing play opened medium size short position thesis strong didn hold above,NKE,0.8099509477615356
2020-04-29,given target deutsche bank analysts,NKE,0.2072608321905136
2020-04-29,piper sandler analysts lower earnings estimates,NKE,-0.5195386409759521
2020-05-04,system despite coronavirus chart above cloud below sell nyse djia dowjones trainers sportswear athletics football,NKE,0.9699652194976808
2020-05-04,keeping puma trac preview equity,NKE,-0.0573163032531738
2020-05-06,added short looking adds higher build position hold overnight because daytrades expected sizeup,NKE,0.951797604560852
2020-05-07,flipping long another above resistance taking small loss bullish target positionflip,NKE,0.9280215501785278
2020-05-07,bank england forecast surprising jdsports surprise system chart above cloud below sell retail sport sportswear adidas,NKE,0.9847860336303712
2020-05-08,issue dividend nfexgqnako,NKE,0.0580245219171047
2020-05-28,good technical analysis score score breakdown categories candle score poor moving average score excellent momentum score excellent stockmarket,NKE,0.9474549293518066
2020-05-29,thank stash another great stashstockparty great able portfolio free looking forward monday,NKE,0.9916964769363404
2020-05-29,earthvestor another shoutout stash another great stashstockparty freebie missed,NKE,0.9373282194137572
2020-05-29,another shoutout stash another great stashstockparty freebie missed cool,NKE,1.01484215259552
2020-05-30,detected noticeable rise zeitgeist class visit dataswarm information nyse dataswarm,NKE,0.993733525276184
2020-06-08,expected announce sales billion kgncfedkns,NKE,0.0774650424718856
2020-06-09,given consensus recommendation brokerages,NKE,0.8764195442199707
