Date,Open,High,Low,Close,Volume
2016-10-03 00:00:00-04:00,85.51009351244426,85.55726690027609,84.4880954103682,85.1012954711914,4566000
2016-10-04 00:00:00-04:00,85.14848234221736,85.19565574084197,83.78843697264027,84.19723510742188,5830100
2016-10-05 00:00:00-04:00,84.30728433680594,84.50382314232677,83.08874734130981,83.34031677246094,6297000
2016-10-06 00:00:00-04:00,83.120211838644,83.74913255050946,82.90794652499856,83.64693450927734,4886000
2016-10-07 00:00:00-04:00,83.9299354867258,84.05571720680064,83.05730268649268,83.32459259033203,4398400
2016-10-10 00:00:00-04:00,83.68623687609339,83.81988784761099,83.19096115141245,83.50542449951172,3119300
2016-10-11 00:00:00-04:00,83.4267954308322,83.49754652276964,82.54629941120616,82.9944076538086,3814400
2016-10-12 00:00:00-04:00,83.23027856080719,83.45826435806843,82.93939888887594,83.39537048339844,3419800
2016-10-13 00:00:00-04:00,83.21455401362796,83.4661235202237,82.77430887655795,83.26958465576172,3582600
2016-10-14 00:00:00-04:00,83.38750555015416,84.16579774019128,83.15951975753926,83.9849853515625,4788600
2016-10-17 00:00:00-04:00,83.98498906359447,84.17366469420848,83.77272373099983,84.0007095336914,4104400
2016-10-18 00:00:00-04:00,84.47240053917749,85.0462966556338,84.07146557893755,84.0793228149414,3850000
2016-10-19 00:00:00-04:00,83.96926239553636,84.12649708558187,83.39537227106818,83.53688049316406,4330600
2016-10-20 00:00:00-04:00,83.41893069995066,83.58402257605954,83.00226939388229,83.23025512695312,3751600
2016-10-21 00:00:00-04:00,83.3403373149723,83.3403373149723,82.75857798875352,83.03373718261719,3615400
2016-10-24 00:00:00-04:00,83.4268068000962,84.82616234496392,83.4268068000962,84.3623275756836,5126000
2016-10-25 00:00:00-04:00,84.4252278509423,84.61390346736506,83.96925627985506,84.29944610595703,3756300
2016-10-26 00:00:00-04:00,84.5038364547234,84.86546719410498,84.0793118481739,84.17365264892578,3440700
2016-10-27 00:00:00-04:00,84.33873803583205,84.54314008939107,83.56830921516075,83.8277359008789,4205300
2016-10-28 00:00:00-04:00,84.04000767961092,84.53528338830736,83.74126480950795,84.17365264892578,3378900
2016-10-31 00:00:00-04:00,84.1421881884064,84.45665146085355,84.05571063853623,84.27583312988281,3141700
2016-11-01 00:00:00-04:00,84.22867965349275,84.35446738240792,83.42680387427019,83.89063262939453,4289600
2016-11-02 00:00:00-04:00,83.8670489296952,84.46452864626417,83.81201829776707,83.89063262939453,3679200
