Date,Open,High,Low,Close,Volume
2016-10-03 00:00:00-04:00,103.6064397086528,103.80963351050184,102.92472251566105,103.31146240234376,2330279
2016-10-04 00:00:00-04:00,103.35079609197462,103.91451188080433,102.13814071386597,102.55764770507812,3016769
2016-10-05 00:00:00-04:00,102.95748296361757,103.45565398887476,102.72806085779683,102.96404266357422,1761987
2016-10-06 00:00:00-04:00,102.8067517829398,103.19349170621652,102.18404045433093,102.83296966552734,2039805
2016-10-07 00:00:00-04:00,103.003397808694,103.37046909415506,101.50888432185032,102.03983306884766,2794807
2016-10-10 00:00:00-04:00,102.72154219443412,103.8883112466079,102.68876460897752,102.92473602294922,2595440
2016-10-11 00:00:00-04:00,102.73463300167298,102.87884179777308,100.8730485159169,101.46298217773438,3034760
2016-10-12 00:00:00-04:00,101.58098164212048,101.58098164212048,100.3421082936116,101.13524627685548,3100344
2016-10-13 00:00:00-04:00,100.74851542287564,101.08937929424977,99.81116854721915,100.76163482666016,3043755
2016-10-14 00:00:00-04:00,101.2532365039487,101.94805219714635,101.00415617293444,101.24012756347656,4558677
2016-10-17 00:00:00-04:00,101.24014422200165,102.18405086357184,101.16803980651868,101.44989776611328,6161358
2016-10-18 00:00:00-04:00,98.3362988960233,98.97867872760028,96.87456333294982,98.7951431274414,13358048
2016-10-19 00:00:00-04:00,99.15565049524884,99.92913014100252,98.86724339961376,99.14910125732422,4846013
2016-10-20 00:00:00-04:00,99.16221657490776,100.224103384614,98.99178990932371,99.3195343017578,4208163
2016-10-21 00:00:00-04:00,98.70339217938871,99.07702316353884,98.03479432135153,98.08068084716795,4617253
2016-10-24 00:00:00-04:00,98.58539190982852,99.3195343272894,98.58539190982852,98.6968231201172,2789368
2016-10-25 00:00:00-04:00,98.69681538973826,99.08354474526332,98.21175330832168,98.90000915527344,2769285
2016-10-26 00:00:00-04:00,98.78859951303885,100.25033531412808,98.4936326571154,99.5096435546875,2941038
2016-10-27 00:00:00-04:00,100.17167568562164,100.98448226270688,99.64728670796345,100.5190887451172,4423848
2016-10-28 00:00:00-04:00,100.97791537803192,101.23355537878018,99.7521615917553,100.03401947021484,3822607
2016-10-31 00:00:00-04:00,100.13234867264504,101.1614579852678,100.13234867264504,100.74195098876952,3716647
2016-11-01 00:00:00-04:00,100.61741970582284,100.88616868773371,99.4637596706198,100.15201568603516,3338727
2016-11-02 00:00:00-04:00,99.94878472549348,100.51906006069648,99.41783619843277,99.60137176513672,3215822
2016-11-03 00:00:00-04:00,99.96846392661448,100.77472120434494,99.5030704439367,99.87670135498048,3011225
2016-11-04 00:00:00-04:00,99.89636987191945,100.70917647216064,99.5489672645697,99.9160385131836,2584038
2016-11-07 00:00:00-05:00,100.93860232010672,102.32823372455866,100.8402800342663,102.07259368896484,3979925
2016-11-08 00:00:00-05:00,102.2313199398948,103.13748659348404,101.2391669007158,102.63479614257812,4102307
2016-11-09 00:00:00-05:00,101.17304425335696,102.89277224843602,99.87662904616424,102.39669036865234,5652270
2016-11-10 00:00:00-05:00,104.28180218315735,106.59682675933924,104.23549936910317,105.9750747680664,8070727
2016-11-11 00:00:00-05:00,105.8097144469425,106.7158708064113,105.38639104904723,106.6695785522461,4651144
2016-11-14 00:00:00-05:00,106.656330860751,107.05979654851195,104.22886473892996,104.64556884765624,5435539
2016-11-15 00:00:00-05:00,104.78446789167252,105.26731132595202,104.20901885130824,104.94982147216795,3636942
2016-11-16 00:00:00-05:00,104.8109157866066,105.53188183581771,104.5265008929602,105.3599090576172,2356429
2016-11-17 00:00:00-05:00,105.31359075917148,105.78320622507856,105.06885949106028,105.6972198486328,2365215
2016-11-18 00:00:00-05:00,105.69728350986072,106.30580772058298,105.30704553322306,106.08753204345705,3118754
2016-11-21 00:00:00-05:00,106.28595742631236,107.81387656306096,106.07430096865868,107.66175079345705,4850407
2016-11-22 00:00:00-05:00,107.81383375035658,107.81383375035658,107.11932340817648,107.5955581665039,2898257
2016-11-23 00:00:00-05:00,107.11272731425018,107.4037509032232,106.72908755572442,107.1391830444336,2356324
2016-11-25 00:00:00-05:00,107.03994536638508,107.93949278065264,107.03994536638508,107.90641784667967,1679144
2016-11-28 00:00:00-05:00,107.94609939103847,108.9117860035864,107.6153817607688,108.8191909790039,4654072
2016-11-29 00:00:00-05:00,108.4752641056905,108.7464511310822,107.8336758044932,108.16438293457033,3293017
2016-11-30 00:00:00-05:00,108.0453497395482,108.34299253919512,107.29130864542954,107.29792785644533,4600099
2016-12-01 00:00:00-05:00,107.1193293867594,107.28469352567866,104.70509108000329,105.7104721069336,4848942
2016-12-02 00:00:00-05:00,105.16807973107626,106.02133489209552,104.77783141025276,105.84274291992188,2866981
2016-12-05 00:00:00-05:00,106.3917484613467,106.59017697099296,105.55834027526907,105.72369384765624,3605667
